,material,compatibility,chemical
8,Carbon Steel,B - Good,Chlorobenzene (Mono)
9,Carpenter 20,A - Excellent,Chlorobenzene (Mono)
10,Cast iron,B - Good,Chlorobenzene (Mono)
11,Ceramic Al203,A - Excellent,Chlorobenzene (Mono)
12,Ceramic magnet,A - Excellent,Chlorobenzene (Mono)
13,ChemRaz (FFKM),A - Excellent,Chlorobenzene (Mono)
14,Copper,B - Good,Chlorobenzene (Mono)
15,CPVC,D - Poor,Chlorobenzene (Mono)
16,EPDM,D - Poor,Chlorobenzene (Mono)
17,Epoxy,C1 - Fair,Chlorobenzene (Mono)
18,Fluorocarbon (FKM),A - Excellent,Chlorobenzene (Mono)
19,Hastelloy-C®,A - Excellent,Chlorobenzene (Mono)
20,Hypalon®,D - Poor,Chlorobenzene (Mono)
21,Hytrel®,D - Poor,Chlorobenzene (Mono)
22,Kalrez,A - Excellent,Chlorobenzene (Mono)
23,Kel-F®,A1 - Excellent,Chlorobenzene (Mono)
24,LDPE,C1 - Fair,Chlorobenzene (Mono)
25,Natural rubber,D - Poor,Chlorobenzene (Mono)
26,Neoprene,D - Poor,Chlorobenzene (Mono)
27,NORYL®,D - Poor,Chlorobenzene (Mono)
28,Nylon,D - Poor,Chlorobenzene (Mono)
29,Polycarbonate,D - Poor,Chlorobenzene (Mono)
30,Polyetherether Ketone (PEEK),A - Excellent,Chlorobenzene (Mono)
31,Polypropylene,C1 - Fair,Chlorobenzene (Mono)
32,Polyurethane,D - Poor,Chlorobenzene (Mono)
33,PPS (Ryton®),A - Excellent,Chlorobenzene (Mono)
34,PTFE,B - Good,Chlorobenzene (Mono)
35,PVC,D - Poor,Chlorobenzene (Mono)
36,PVDF (Kynar®),A1 - Excellent,Chlorobenzene (Mono)
37,Silicone,D - Poor,Chlorobenzene (Mono)
38,stainless steel - 304,A - Excellent,Chlorobenzene (Mono)
39,stainless steel - 316,B - Good,Chlorobenzene (Mono)
40,Titanium,B - Good,Chlorobenzene (Mono)
41,Tygon®,A - Excellent,Chlorobenzene (Mono)
42,Viton®,A - Excellent,Chlorobenzene (Mono)
0,,,Chlorobromomethane
1,ABS plastic,N/A,Chlorobromomethane
2,Acetal (Delrin®),N/A,Chlorobromomethane
3,Aluminum,N/A,Chlorobromomethane
4,Brass,N/A,Chlorobromomethane
5,Bronze,N/A,Chlorobromomethane
6,Buna N (Nitrile),D - Poor,Chlorobromomethane
7,Carbon graphite,N/A,Chlorobromomethane
8,Carbon Steel,N/A,Chlorobromomethane
9,Carpenter 20,N/A,Chlorobromomethane
10,Cast iron,B - Good,Chlorobromomethane
11,Ceramic Al203,A - Excellent,Chlorobromomethane
12,Ceramic magnet,N/A,Chlorobromomethane
13,ChemRaz (FFKM),A - Excellent,Chlorobromomethane
14,Copper,B - Good,Chlorobromomethane
15,CPVC,N/A,Chlorobromomethane
16,EPDM,B - Good,Chlorobromomethane
17,Epoxy,N/A,Chlorobromomethane
18,Fluorocarbon (FKM),A - Excellent,Chlorobromomethane
19,Hastelloy-C®,N/A,Chlorobromomethane
20,Hypalon®,D - Poor,Chlorobromomethane
21,Hytrel®,N/A,Chlorobromomethane
22,Kalrez,A - Excellent,Chlorobromomethane
23,Kel-F®,N/A,Chlorobromomethane
24,LDPE,A - Excellent,Chlorobromomethane
25,Natural rubber,D - Poor,Chlorobromomethane
26,Neoprene,D - Poor,Chlorobromomethane
27,NORYL®,N/A,Chlorobromomethane
28,Nylon,C - Fair,Chlorobromomethane
29,Polycarbonate,N/A,Chlorobromomethane
30,Polyetherether Ketone (PEEK),N/A,Chlorobromomethane
31,Polypropylene,A - Excellent,Chlorobromomethane
32,Polyurethane,D - Poor,Chlorobromomethane
33,PPS (Ryton®),N/A,Chlorobromomethane
34,PTFE,A - Excellent,Chlorobromomethane
35,PVC,D - Poor,Chlorobromomethane
36,PVDF (Kynar®),N/A,Chlorobromomethane
37,Silicone,D - Poor,Chlorobromomethane
38,stainless steel - 304,N/A,Chlorobromomethane
39,stainless steel - 316,N/A,Chlorobromomethane
40,Titanium,N/A,Chlorobromomethane
41,Tygon®,N/A,Chlorobromomethane
42,Viton®,A - Excellent,Chlorobromomethane
0,,,Chloroform
1,ABS plastic,D - Poor,Chloroform
2,Acetal (Delrin®),A - Excellent,Chloroform
3,Aluminum,B1 - Good,Chloroform
4,Brass,B1 - Good,Chloroform
5,Bronze,B - Good,Chloroform
6,Buna N (Nitrile),D - Poor,Chloroform
7,Carbon graphite,A - Excellent,Chloroform
8,Carbon Steel,B - Good,Chloroform
9,Carpenter 20,A - Excellent,Chloroform
10,Cast iron,B - Good,Chloroform
11,Ceramic Al203,A - Excellent,Chloroform
12,Ceramic magnet,A - Excellent,Chloroform
13,ChemRaz (FFKM),A - Excellent,Chloroform
14,Copper,A - Excellent,Chloroform
15,CPVC,D - Poor,Chloroform
16,EPDM,D - Poor,Chloroform
17,Epoxy,C1 - Fair,Chloroform
18,Fluorocarbon (FKM),B - Good,Chloroform
19,Hastelloy-C®,A1 - Excellent,Chloroform
20,Hypalon®,D - Poor,Chloroform
21,Hytrel®,D - Poor,Chloroform
22,Kalrez,A - Excellent,Chloroform
23,Kel-F®,B1 - Good,Chloroform
24,LDPE,C1 - Fair,Chloroform
25,Natural rubber,D - Poor,Chloroform
26,Neoprene,D - Poor,Chloroform
27,NORYL®,D - Poor,Chloroform
28,Nylon,A - Excellent,Chloroform
29,Polycarbonate,D - Poor,Chloroform
30,Polyetherether Ketone (PEEK),A - Excellent,Chloroform
31,Polypropylene,C1 - Fair,Chloroform
32,Polyurethane,D - Poor,Chloroform
33,PPS (Ryton®),A - Excellent,Chloroform
34,PTFE,A1 - Excellent,Chloroform
35,PVC,D - Poor,Chloroform
36,PVDF (Kynar®),A - Excellent,Chloroform
37,Silicone,D - Poor,Chloroform
38,stainless steel - 304,A - Excellent,Chloroform
39,stainless steel - 316,A - Excellent,Chloroform
40,Titanium,A2 - Excellent,Chloroform
41,Tygon®,B - Good,Chloroform
42,Viton®,A - Excellent,Chloroform
0,,,Chlorosulfonic Acid
1,ABS plastic,N/A,Chlorosulfonic Acid
2,Acetal (Delrin®),D - Poor,Chlorosulfonic Acid
3,Aluminum,C - Fair,Chlorosulfonic Acid
4,Brass,B - Good,Chlorosulfonic Acid
5,Bronze,D - Poor,Chlorosulfonic Acid
6,Buna N (Nitrile),D - Poor,Chlorosulfonic Acid
7,Carbon graphite,A - Excellent,Chlorosulfonic Acid
8,Carbon Steel,D - Poor,Chlorosulfonic Acid
9,Carpenter 20,D - Poor,Chlorosulfonic Acid
10,Cast iron,D - Poor,Chlorosulfonic Acid
11,Ceramic Al203,A - Excellent,Chlorosulfonic Acid
12,Ceramic magnet,N/A,Chlorosulfonic Acid
13,ChemRaz (FFKM),A - Excellent,Chlorosulfonic Acid
14,Copper,D - Poor,Chlorosulfonic Acid
15,CPVC,D - Poor,Chlorosulfonic Acid
16,EPDM,D - Poor,Chlorosulfonic Acid
17,Epoxy,C1 - Fair,Chlorosulfonic Acid
18,Fluorocarbon (FKM),D - Poor,Chlorosulfonic Acid
19,Hastelloy-C®,A1 - Excellent,Chlorosulfonic Acid
20,Hypalon®,D - Poor,Chlorosulfonic Acid
21,Hytrel®,D - Poor,Chlorosulfonic Acid
22,Kalrez,A - Excellent,Chlorosulfonic Acid
23,Kel-F®,A2 - Excellent,Chlorosulfonic Acid
24,LDPE,D - Poor,Chlorosulfonic Acid
25,Natural rubber,D - Poor,Chlorosulfonic Acid
26,Neoprene,D - Poor,Chlorosulfonic Acid
27,NORYL®,D - Poor,Chlorosulfonic Acid
28,Nylon,D - Poor,Chlorosulfonic Acid
29,Polycarbonate,C1 - Fair,Chlorosulfonic Acid
30,Polyetherether Ketone (PEEK),A - Excellent,Chlorosulfonic Acid
31,Polypropylene,D - Poor,Chlorosulfonic Acid
32,Polyurethane,D - Poor,Chlorosulfonic Acid
33,PPS (Ryton®),D - Poor,Chlorosulfonic Acid
34,PTFE,A - Excellent,Chlorosulfonic Acid
35,PVC,D - Poor,Chlorosulfonic Acid
36,PVDF (Kynar®),D - Poor,Chlorosulfonic Acid
37,Silicone,D - Poor,Chlorosulfonic Acid
38,stainless steel - 304,D - Poor,Chlorosulfonic Acid
39,stainless steel - 316,B2 - Good,Chlorosulfonic Acid
40,Titanium,A - Excellent,Chlorosulfonic Acid
41,Tygon®,C - Fair,Chlorosulfonic Acid
42,Viton®,D - Poor,Chlorosulfonic Acid
0,,,Chocolate Syrup
1,ABS plastic,N/A,Chocolate Syrup
2,Acetal (Delrin®),A - Excellent,Chocolate Syrup
3,Aluminum,A - Excellent,Chocolate Syrup
4,Brass,N/A,Chocolate Syrup
5,Bronze,N/A,Chocolate Syrup
6,Buna N (Nitrile),A - Excellent,Chocolate Syrup
7,Carbon graphite,N/A,Chocolate Syrup
8,Carbon Steel,N/A,Chocolate Syrup
9,Carpenter 20,D - Poor,Chocolate Syrup
10,Cast iron,D - Poor,Chocolate Syrup
11,Ceramic Al203,N/A,Chocolate Syrup
12,Ceramic magnet,N/A,Chocolate Syrup
13,ChemRaz (FFKM),N/A,Chocolate Syrup
14,Copper,N/A,Chocolate Syrup
15,CPVC,N/A,Chocolate Syrup
16,EPDM,A - Excellent,Chocolate Syrup
17,Epoxy,A - Excellent,Chocolate Syrup
18,Fluorocarbon (FKM),A - Excellent,Chocolate Syrup
19,Hastelloy-C®,N/A,Chocolate Syrup
20,Hypalon®,N/A,Chocolate Syrup
21,Hytrel®,N/A,Chocolate Syrup
22,Kalrez,N/A,Chocolate Syrup
23,Kel-F®,N/A,Chocolate Syrup
24,LDPE,N/A,Chocolate Syrup
25,Natural rubber,D - Poor,Chocolate Syrup
26,Neoprene,A - Excellent,Chocolate Syrup
27,NORYL®,A - Excellent,Chocolate Syrup
28,Nylon,A - Excellent,Chocolate Syrup
29,Polycarbonate,A - Excellent,Chocolate Syrup
30,Polyetherether Ketone (PEEK),N/A,Chocolate Syrup
31,Polypropylene,A2 - Excellent,Chocolate Syrup
32,Polyurethane,N/A,Chocolate Syrup
33,PPS (Ryton®),N/A,Chocolate Syrup
34,PTFE,A - Excellent,Chocolate Syrup
35,PVC,N/A,Chocolate Syrup
36,PVDF (Kynar®),N/A,Chocolate Syrup
37,Silicone,N/A,Chocolate Syrup
38,stainless steel - 304,A - Excellent,Chocolate Syrup
39,stainless steel - 316,A - Excellent,Chocolate Syrup
40,Titanium,N/A,Chocolate Syrup
41,Tygon®,N/A,Chocolate Syrup
42,Viton®,A - Excellent,Chocolate Syrup
0,,,Chromic Acid 10%
1,ABS plastic,B - Good,Chromic Acid 10%
2,Acetal (Delrin®),D - Poor,Chromic Acid 10%
3,Aluminum,D - Poor,Chromic Acid 10%
4,Brass,D - Poor,Chromic Acid 10%
5,Bronze,D - Poor,Chromic Acid 10%
6,Buna N (Nitrile),D - Poor,Chromic Acid 10%
7,Carbon graphite,A - Excellent,Chromic Acid 10%
8,Carbon Steel,D - Poor,Chromic Acid 10%
9,Carpenter 20,D - Poor,Chromic Acid 10%
10,Cast iron,D - Poor,Chromic Acid 10%
11,Ceramic Al203,A - Excellent,Chromic Acid 10%
12,Ceramic magnet,N/A,Chromic Acid 10%
13,ChemRaz (FFKM),A - Excellent,Chromic Acid 10%
14,Copper,D - Poor,Chromic Acid 10%
15,CPVC,A2 - Excellent,Chromic Acid 10%
16,EPDM,C - Fair,Chromic Acid 10%
17,Epoxy,D - Poor,Chromic Acid 10%
18,Fluorocarbon (FKM),A - Excellent,Chromic Acid 10%
19,Hastelloy-C®,A - Excellent,Chromic Acid 10%
20,Hypalon®,C - Fair,Chromic Acid 10%
21,Hytrel®,D - Poor,Chromic Acid 10%
22,Kalrez,A - Excellent,Chromic Acid 10%
23,Kel-F®,A - Excellent,Chromic Acid 10%
24,LDPE,D - Poor,Chromic Acid 10%
25,Natural rubber,D - Poor,Chromic Acid 10%
26,Neoprene,D - Poor,Chromic Acid 10%
27,NORYL®,A1 - Excellent,Chromic Acid 10%
28,Nylon,D - Poor,Chromic Acid 10%
29,Polycarbonate,B - Good,Chromic Acid 10%
30,Polyetherether Ketone (PEEK),D - Poor,Chromic Acid 10%
31,Polypropylene,D - Poor,Chromic Acid 10%
32,Polyurethane,D - Poor,Chromic Acid 10%
33,PPS (Ryton®),A - Excellent,Chromic Acid 10%
34,PTFE,A - Excellent,Chromic Acid 10%
35,PVC,A2 - Excellent,Chromic Acid 10%
36,PVDF (Kynar®),A - Excellent,Chromic Acid 10%
37,Silicone,C - Fair,Chromic Acid 10%
38,stainless steel - 304,B - Good,Chromic Acid 10%
39,stainless steel - 316,B - Good,Chromic Acid 10%
40,Titanium,B - Good,Chromic Acid 10%
41,Tygon®,C - Fair,Chromic Acid 10%
42,Viton®,B - Good,Chromic Acid 10%
0,,,Chromic Acid 30%
1,ABS plastic,B - Good,Chromic Acid 30%
2,Acetal (Delrin®),D - Poor,Chromic Acid 30%
3,Aluminum,D - Poor,Chromic Acid 30%
4,Brass,D - Poor,Chromic Acid 30%
5,Bronze,D - Poor,Chromic Acid 30%
6,Buna N (Nitrile),D - Poor,Chromic Acid 30%
7,Carbon graphite,A - Excellent,Chromic Acid 30%
8,Carbon Steel,D - Poor,Chromic Acid 30%
9,Carpenter 20,D - Poor,Chromic Acid 30%
10,Cast iron,D - Poor,Chromic Acid 30%
11,Ceramic Al203,A - Excellent,Chromic Acid 30%
12,Ceramic magnet,N/A,Chromic Acid 30%
13,ChemRaz (FFKM),A - Excellent,Chromic Acid 30%
14,Copper,D - Poor,Chromic Acid 30%
15,CPVC,A1 - Excellent,Chromic Acid 30%
16,EPDM,B - Good,Chromic Acid 30%
17,Epoxy,D - Poor,Chromic Acid 30%
18,Fluorocarbon (FKM),A - Excellent,Chromic Acid 30%
19,Hastelloy-C®,D - Poor,Chromic Acid 30%
20,Hypalon®,C - Fair,Chromic Acid 30%
21,Hytrel®,D - Poor,Chromic Acid 30%
22,Kalrez,A - Excellent,Chromic Acid 30%
23,Kel-F®,A - Excellent,Chromic Acid 30%
24,LDPE,D - Poor,Chromic Acid 30%
25,Natural rubber,D - Poor,Chromic Acid 30%
26,Neoprene,D - Poor,Chromic Acid 30%
27,NORYL®,D - Poor,Chromic Acid 30%
28,Nylon,D - Poor,Chromic Acid 30%
29,Polycarbonate,C - Fair,Chromic Acid 30%
30,Polyetherether Ketone (PEEK),A - Excellent,Chromic Acid 30%
31,Polypropylene,D - Poor,Chromic Acid 30%
32,Polyurethane,D - Poor,Chromic Acid 30%
33,PPS (Ryton®),B - Good,Chromic Acid 30%
34,PTFE,A - Excellent,Chromic Acid 30%
35,PVC,A1 - Excellent,Chromic Acid 30%
36,PVDF (Kynar®),A2 - Excellent,Chromic Acid 30%
37,Silicone,C - Fair,Chromic Acid 30%
38,stainless steel - 304,B2 - Good,Chromic Acid 30%
39,stainless steel - 316,B2 - Good,Chromic Acid 30%
40,Titanium,A - Excellent,Chromic Acid 30%
41,Tygon®,B - Good,Chromic Acid 30%
42,Viton®,A - Excellent,Chromic Acid 30%
0,,,Chromic Acid 5%
1,ABS plastic,B - Good,Chromic Acid 5%
2,Acetal (Delrin®),D - Poor,Chromic Acid 5%
3,Aluminum,C - Fair,Chromic Acid 5%
4,Brass,D - Poor,Chromic Acid 5%
5,Bronze,B1 - Good,Chromic Acid 5%
6,Buna N (Nitrile),D - Poor,Chromic Acid 5%
7,Carbon graphite,A - Excellent,Chromic Acid 5%
8,Carbon Steel,D - Poor,Chromic Acid 5%
9,Carpenter 20,D - Poor,Chromic Acid 5%
10,Cast iron,D - Poor,Chromic Acid 5%
11,Ceramic Al203,A - Excellent,Chromic Acid 5%
12,Ceramic magnet,A - Excellent,Chromic Acid 5%
13,ChemRaz (FFKM),A - Excellent,Chromic Acid 5%
14,Copper,D - Poor,Chromic Acid 5%
15,CPVC,A - Excellent,Chromic Acid 5%
16,EPDM,A - Excellent,Chromic Acid 5%
17,Epoxy,D - Poor,Chromic Acid 5%
18,Fluorocarbon (FKM),A - Excellent,Chromic Acid 5%
19,Hastelloy-C®,B - Good,Chromic Acid 5%
20,Hypalon®,B - Good,Chromic Acid 5%
21,Hytrel®,D - Poor,Chromic Acid 5%
22,Kalrez,A - Excellent,Chromic Acid 5%
23,Kel-F®,A - Excellent,Chromic Acid 5%
24,LDPE,D - Poor,Chromic Acid 5%
25,Natural rubber,B - Good,Chromic Acid 5%
26,Neoprene,D - Poor,Chromic Acid 5%
27,NORYL®,A1 - Excellent,Chromic Acid 5%
28,Nylon,D - Poor,Chromic Acid 5%
29,Polycarbonate,B - Good,Chromic Acid 5%
30,Polyetherether Ketone (PEEK),A - Excellent,Chromic Acid 5%
31,Polypropylene,D - Poor,Chromic Acid 5%
32,Polyurethane,D - Poor,Chromic Acid 5%
33,PPS (Ryton®),A - Excellent,Chromic Acid 5%
34,PTFE,A - Excellent,Chromic Acid 5%
35,PVC,A2 - Excellent,Chromic Acid 5%
36,PVDF (Kynar®),A - Excellent,Chromic Acid 5%
37,Silicone,C - Fair,Chromic Acid 5%
38,stainless steel - 304,B - Good,Chromic Acid 5%
39,stainless steel - 316,A - Excellent,Chromic Acid 5%
40,Titanium,A - Excellent,Chromic Acid 5%
41,Tygon®,B - Good,Chromic Acid 5%
42,Viton®,A - Excellent,Chromic Acid 5%
0,,,Chromic Acid 50%
1,ABS plastic,D - Poor,Chromic Acid 50%
2,Acetal (Delrin®),D - Poor,Chromic Acid 50%
3,Aluminum,D - Poor,Chromic Acid 50%
4,Brass,D - Poor,Chromic Acid 50%
5,Bronze,D - Poor,Chromic Acid 50%
6,Buna N (Nitrile),D - Poor,Chromic Acid 50%
7,Carbon graphite,A1 - Excellent,Chromic Acid 50%
8,Carbon Steel,D - Poor,Chromic Acid 50%
9,Carpenter 20,D - Poor,Chromic Acid 50%
10,Cast iron,D - Poor,Chromic Acid 50%
11,Ceramic Al203,A - Excellent,Chromic Acid 50%
12,Ceramic magnet,A - Excellent,Chromic Acid 50%
13,ChemRaz (FFKM),A - Excellent,Chromic Acid 50%
14,Copper,D - Poor,Chromic Acid 50%
15,CPVC,D - Poor,Chromic Acid 50%
16,EPDM,B - Good,Chromic Acid 50%
17,Epoxy,D - Poor,Chromic Acid 50%
18,Fluorocarbon (FKM),A - Excellent,Chromic Acid 50%
19,Hastelloy-C®,B - Good,Chromic Acid 50%
20,Hypalon®,C - Fair,Chromic Acid 50%
21,Hytrel®,D - Poor,Chromic Acid 50%
22,Kalrez,A - Excellent,Chromic Acid 50%
23,Kel-F®,A2 - Excellent,Chromic Acid 50%
24,LDPE,D - Poor,Chromic Acid 50%
25,Natural rubber,D - Poor,Chromic Acid 50%
26,Neoprene,D - Poor,Chromic Acid 50%
27,NORYL®,D - Poor,Chromic Acid 50%
28,Nylon,D - Poor,Chromic Acid 50%
29,Polycarbonate,D - Poor,Chromic Acid 50%
30,Polyetherether Ketone (PEEK),D - Poor,Chromic Acid 50%
31,Polypropylene,D - Poor,Chromic Acid 50%
32,Polyurethane,D - Poor,Chromic Acid 50%
33,PPS (Ryton®),A1 - Excellent,Chromic Acid 50%
34,PTFE,A - Excellent,Chromic Acid 50%
35,PVC,D - Poor,Chromic Acid 50%
36,PVDF (Kynar®),A2 - Excellent,Chromic Acid 50%
37,Silicone,C - Fair,Chromic Acid 50%
38,stainless steel - 304,C - Fair,Chromic Acid 50%
39,stainless steel - 316,B2 - Good,Chromic Acid 50%
40,Titanium,A2 - Excellent,Chromic Acid 50%
41,Tygon®,B - Good,Chromic Acid 50%
42,Viton®,A - Excellent,Chromic Acid 50%
0,,,Chromium Salts
1,ABS plastic,N/A,Chromium Salts
2,Acetal (Delrin®),N/A,Chromium Salts
3,Aluminum,N/A,Chromium Salts
4,Brass,N/A,Chromium Salts
5,Bronze,N/A,Chromium Salts
6,Buna N (Nitrile),N/A,Chromium Salts
7,Carbon graphite,N/A,Chromium Salts
8,Carbon Steel,N/A,Chromium Salts
9,Carpenter 20,N/A,Chromium Salts
10,Cast iron,N/A,Chromium Salts
11,Ceramic Al203,N/A,Chromium Salts
12,Ceramic magnet,N/A,Chromium Salts
13,ChemRaz (FFKM),A - Excellent,Chromium Salts
14,Copper,N/A,Chromium Salts
15,CPVC,N/A,Chromium Salts
16,EPDM,N/A,Chromium Salts
17,Epoxy,N/A,Chromium Salts
18,Fluorocarbon (FKM),N/A,Chromium Salts
19,Hastelloy-C®,N/A,Chromium Salts
20,Hypalon®,N/A,Chromium Salts
21,Hytrel®,B1 - Good,Chromium Salts
22,Kalrez,A - Excellent,Chromium Salts
23,Kel-F®,N/A,Chromium Salts
24,LDPE,B - Good,Chromium Salts
25,Natural rubber,N/A,Chromium Salts
26,Neoprene,N/A,Chromium Salts
27,NORYL®,N/A,Chromium Salts
28,Nylon,B - Good,Chromium Salts
29,Polycarbonate,N/A,Chromium Salts
30,Polyetherether Ketone (PEEK),N/A,Chromium Salts
31,Polypropylene,N/A,Chromium Salts
32,Polyurethane,B - Good,Chromium Salts
33,PPS (Ryton®),N/A,Chromium Salts
34,PTFE,N/A,Chromium Salts
35,PVC,A - Excellent,Chromium Salts
36,PVDF (Kynar®),N/A,Chromium Salts
37,Silicone,N/A,Chromium Salts
38,stainless steel - 304,N/A,Chromium Salts
39,stainless steel - 316,N/A,Chromium Salts
40,Titanium,N/A,Chromium Salts
41,Tygon®,A - Excellent,Chromium Salts
42,Viton®,N/A,Chromium Salts
0,,,Cider
1,ABS plastic,N/A,Cider
2,Acetal (Delrin®),A - Excellent,Cider
3,Aluminum,B - Good,Cider
4,Brass,N/A,Cider
5,Bronze,A - Excellent,Cider
6,Buna N (Nitrile),A - Excellent,Cider
7,Carbon graphite,N/A,Cider
8,Carbon Steel,N/A,Cider
9,Carpenter 20,A - Excellent,Cider
10,Cast iron,D - Poor,Cider
11,Ceramic Al203,A - Excellent,Cider
12,Ceramic magnet,A - Excellent,Cider
13,ChemRaz (FFKM),N/A,Cider
14,Copper,N/A,Cider
15,CPVC,N/A,Cider
16,EPDM,A - Excellent,Cider
17,Epoxy,A - Excellent,Cider
18,Fluorocarbon (FKM),A - Excellent,Cider
19,Hastelloy-C®,N/A,Cider
20,Hypalon®,N/A,Cider
21,Hytrel®,B1 - Good,Cider
22,Kalrez,N/A,Cider
23,Kel-F®,N/A,Cider
24,LDPE,B - Good,Cider
25,Natural rubber,N/A,Cider
26,Neoprene,A - Excellent,Cider
27,NORYL®,A - Excellent,Cider
28,Nylon,A - Excellent,Cider
29,Polycarbonate,A - Excellent,Cider
30,Polyetherether Ketone (PEEK),N/A,Cider
31,Polypropylene,A - Excellent,Cider
32,Polyurethane,D - Poor,Cider
33,PPS (Ryton®),N/A,Cider
34,PTFE,N/A,Cider
35,PVC,A - Excellent,Cider
36,PVDF (Kynar®),N/A,Cider
37,Silicone,B1 - Good,Cider
38,stainless steel - 304,A - Excellent,Cider
39,stainless steel - 316,A - Excellent,Cider
40,Titanium,N/A,Cider
41,Tygon®,N/A,Cider
42,Viton®,A - Excellent,Cider
0,,,Citric Acid
1,ABS plastic,D - Poor,Citric Acid
2,Acetal (Delrin®),B1 - Good,Citric Acid
3,Aluminum,C - Fair,Citric Acid
4,Brass,D - Poor,Citric Acid
5,Bronze,D - Poor,Citric Acid
6,Buna N (Nitrile),A - Excellent,Citric Acid
7,Carbon graphite,A - Excellent,Citric Acid
8,Carbon Steel,D - Poor,Citric Acid
9,Carpenter 20,B - Good,Citric Acid
10,Cast iron,D - Poor,Citric Acid
11,Ceramic Al203,A - Excellent,Citric Acid
12,Ceramic magnet,A - Excellent,Citric Acid
13,ChemRaz (FFKM),A - Excellent,Citric Acid
14,Copper,D - Poor,Citric Acid
15,CPVC,B2 - Good,Citric Acid
16,EPDM,A - Excellent,Citric Acid
17,Epoxy,A1 - Excellent,Citric Acid
18,Fluorocarbon (FKM),A - Excellent,Citric Acid
19,Hastelloy-C®,A - Excellent,Citric Acid
20,Hypalon®,C - Fair,Citric Acid
21,Hytrel®,A1 - Excellent,Citric Acid
22,Kalrez,A - Excellent,Citric Acid
23,Kel-F®,A2 - Excellent,Citric Acid
24,LDPE,D - Poor,Citric Acid
25,Natural rubber,A - Excellent,Citric Acid
26,Neoprene,A - Excellent,Citric Acid
27,NORYL®,A1 - Excellent,Citric Acid
28,Nylon,A1 - Excellent,Citric Acid
29,Polycarbonate,A1 - Excellent,Citric Acid
30,Polyetherether Ketone (PEEK),A - Excellent,Citric Acid
31,Polypropylene,A - Excellent,Citric Acid
32,Polyurethane,A - Excellent,Citric Acid
33,PPS (Ryton®),A - Excellent,Citric Acid
34,PTFE,A - Excellent,Citric Acid
35,PVC,B2 - Good,Citric Acid
36,PVDF (Kynar®),A - Excellent,Citric Acid
37,Silicone,A - Excellent,Citric Acid
38,stainless steel - 304,B1 - Good,Citric Acid
39,stainless steel - 316,A2 - Excellent,Citric Acid
40,Titanium,A2 - Excellent,Citric Acid
41,Tygon®,N/A,Citric Acid
42,Viton®,A - Excellent,Citric Acid
0,,,Citric Oils
1,ABS plastic,N/A,Citric Oils
2,Acetal (Delrin®),B - Good,Citric Oils
3,Aluminum,C - Fair,Citric Oils
4,Brass,N/A,Citric Oils
5,Bronze,A - Excellent,Citric Oils
6,Buna N (Nitrile),A - Excellent,Citric Oils
7,Carbon graphite,N/A,Citric Oils
8,Carbon Steel,N/A,Citric Oils
9,Carpenter 20,D - Poor,Citric Oils
10,Cast iron,D - Poor,Citric Oils
11,Ceramic Al203,N/A,Citric Oils
12,Ceramic magnet,N/A,Citric Oils
13,ChemRaz (FFKM),N/A,Citric Oils
14,Copper,N/A,Citric Oils
15,CPVC,N/A,Citric Oils
16,EPDM,B - Good,Citric Oils
17,Epoxy,A - Excellent,Citric Oils
18,Fluorocarbon (FKM),A - Excellent,Citric Oils
19,Hastelloy-C®,N/A,Citric Oils
20,Hypalon®,N/A,Citric Oils
21,Hytrel®,N/A,Citric Oils
22,Kalrez,N/A,Citric Oils
23,Kel-F®,N/A,Citric Oils
24,LDPE,N/A,Citric Oils
25,Natural rubber,N/A,Citric Oils
26,Neoprene,D - Poor,Citric Oils
27,NORYL®,A - Excellent,Citric Oils
28,Nylon,N/A,Citric Oils
29,Polycarbonate,N/A,Citric Oils
30,Polyetherether Ketone (PEEK),A - Excellent,Citric Oils
31,Polypropylene,A - Excellent,Citric Oils
32,Polyurethane,N/A,Citric Oils
33,PPS (Ryton®),N/A,Citric Oils
34,PTFE,N/A,Citric Oils
35,PVC,N/A,Citric Oils
36,PVDF (Kynar®),N/A,Citric Oils
37,Silicone,N/A,Citric Oils
38,stainless steel - 304,A - Excellent,Citric Oils
39,stainless steel - 316,A - Excellent,Citric Oils
40,Titanium,N/A,Citric Oils
41,Tygon®,N/A,Citric Oils
42,Viton®,A - Excellent,Citric Oils
0,,,Cloroxr (Bleach)
1,ABS plastic,B - Good,Cloroxr (Bleach)
2,Acetal (Delrin®),D - Poor,Cloroxr (Bleach)
3,Aluminum,A - Excellent,Cloroxr (Bleach)
4,Brass,N/A,Cloroxr (Bleach)
5,Bronze,N/A,Cloroxr (Bleach)
6,Buna N (Nitrile),D - Poor,Cloroxr (Bleach)
7,Carbon graphite,N/A,Cloroxr (Bleach)
8,Carbon Steel,D - Poor,Cloroxr (Bleach)
9,Carpenter 20,D - Poor,Cloroxr (Bleach)
10,Cast iron,D - Poor,Cloroxr (Bleach)
11,Ceramic Al203,N/A,Cloroxr (Bleach)
12,Ceramic magnet,N/A,Cloroxr (Bleach)
13,ChemRaz (FFKM),A - Excellent,Cloroxr (Bleach)
14,Copper,N/A,Cloroxr (Bleach)
15,CPVC,A - Excellent,Cloroxr (Bleach)
16,EPDM,B - Good,Cloroxr (Bleach)
17,Epoxy,D - Poor,Cloroxr (Bleach)
