,material,compatibility,chemical
13403,LDPE,A - Excellent,Potassium Dichromate
13404,Natural rubber,B - Good,Potassium Dichromate
13405,Neoprene,A - Excellent,Potassium Dichromate
13406,NORYL®,A1 - Excellent,Potassium Dichromate
13407,Nylon,B1 - Good,Potassium Dichromate
13408,Polycarbonate,A1 - Excellent,Potassium Dichromate
13409,Polypropylene,A - Excellent,Potassium Dichromate
13410,Polyurethane,B - Good,Potassium Dichromate
13411,PPS (Ryton®),A - Excellent,Potassium Dichromate
13412,PTFE,A - Excellent,Potassium Dichromate
13413,PVC,A - Excellent,Potassium Dichromate
13414,PVDF (Kynar®),A - Excellent,Potassium Dichromate
13415,Silicone,A - Excellent,Potassium Dichromate
13416,stainless steel - 304,B - Good,Potassium Dichromate
13417,stainless steel - 316,B1 - Good,Potassium Dichromate
13418,Titanium,A - Excellent,Potassium Dichromate
13419,Tygon®,C - Fair,Potassium Dichromate
13420,Viton®,A - Excellent,Potassium Dichromate
13421,ABS plastic,B - Good,Potassium Ferricyanide
13422,Acetal (Delrin®),B1 - Good,Potassium Ferricyanide
13423,Aluminum,B2 - Good,Potassium Ferricyanide
13424,Bronze,B2 - Good,Potassium Ferricyanide
13425,Buna N (Nitrile),D - Poor,Potassium Ferricyanide
13426,Carbon graphite,A2 - Excellent,Potassium Ferricyanide
13427,Carbon Steel,D - Poor,Potassium Ferricyanide
13428,Carpenter 20,B - Good,Potassium Ferricyanide
13429,Cast iron,C - Fair,Potassium Ferricyanide
13430,Ceramic Al203,B - Good,Potassium Ferricyanide
13431,Ceramic magnet,A - Excellent,Potassium Ferricyanide
13432,ChemRaz (FFKM),A - Excellent,Potassium Ferricyanide
13433,Copper,B - Good,Potassium Ferricyanide
13434,CPVC,A - Excellent,Potassium Ferricyanide
13435,EPDM,A - Excellent,Potassium Ferricyanide
13436,Epoxy,A1 - Excellent,Potassium Ferricyanide
13437,Fluorocarbon (FKM),A - Excellent,Potassium Ferricyanide
13438,Hastelloy-C®,B2 - Good,Potassium Ferricyanide
13439,Hypalon®,A1 - Excellent,Potassium Ferricyanide
13440,Kalrez,A - Excellent,Potassium Ferricyanide
13441,Kel-F®,A1 - Excellent,Potassium Ferricyanide
13442,LDPE,A2 - Excellent,Potassium Ferricyanide
13443,Natural rubber,B - Good,Potassium Ferricyanide
13444,Neoprene,A1 - Excellent,Potassium Ferricyanide
13445,NORYL®,A2 - Excellent,Potassium Ferricyanide
13446,Nylon,B1 - Good,Potassium Ferricyanide
13447,Polyetherether Ketone (PEEK),A - Excellent,Potassium Ferricyanide
13448,Polypropylene,A2 - Excellent,Potassium Ferricyanide
13449,PTFE,A2 - Excellent,Potassium Ferricyanide
13450,PVC,A - Excellent,Potassium Ferricyanide
13451,PVDF (Kynar®),A2 - Excellent,Potassium Ferricyanide
13452,stainless steel - 304,B1 - Good,Potassium Ferricyanide
13453,stainless steel - 316,B1 - Good,Potassium Ferricyanide
13454,Titanium,A2 - Excellent,Potassium Ferricyanide
13455,Tygon®,B - Good,Potassium Ferricyanide
13456,Viton®,A - Excellent,Potassium Ferricyanide
13457,Aluminum,B1 - Good,Potassium Ferrocyanide
13458,Bronze,B1 - Good,Potassium Ferrocyanide
13459,Buna N (Nitrile),D - Poor,Potassium Ferrocyanide
13460,Carbon graphite,A - Excellent,Potassium Ferrocyanide
13461,Carbon Steel,D - Poor,Potassium Ferrocyanide
13462,Carpenter 20,B - Good,Potassium Ferrocyanide
13463,Cast iron,C - Fair,Potassium Ferrocyanide
13464,Ceramic Al203,B - Good,Potassium Ferrocyanide
13465,Ceramic magnet,A - Excellent,Potassium Ferrocyanide
13466,ChemRaz (FFKM),A - Excellent,Potassium Ferrocyanide
13467,Copper,B - Good,Potassium Ferrocyanide
13468,CPVC,B - Good,Potassium Ferrocyanide
13469,EPDM,A - Excellent,Potassium Ferrocyanide
13470,Epoxy,A - Excellent,Potassium Ferrocyanide
13471,Fluorocarbon (FKM),A - Excellent,Potassium Ferrocyanide
13472,Hastelloy-C®,B - Good,Potassium Ferrocyanide
13473,Kel-F®,A - Excellent,Potassium Ferrocyanide
13474,LDPE,A1 - Excellent,Potassium Ferrocyanide
13475,Natural rubber,A - Excellent,Potassium Ferrocyanide
13476,Neoprene,A - Excellent,Potassium Ferrocyanide
13477,NORYL®,A - Excellent,Potassium Ferrocyanide
13478,Nylon,B1 - Good,Potassium Ferrocyanide
13479,Polyetherether Ketone (PEEK),A - Excellent,Potassium Ferrocyanide
13480,Polypropylene,A - Excellent,Potassium Ferrocyanide
13481,Polyurethane,B - Good,Potassium Ferrocyanide
13482,PTFE,A - Excellent,Potassium Ferrocyanide
13483,PVC,A - Excellent,Potassium Ferrocyanide
13484,PVDF (Kynar®),A - Excellent,Potassium Ferrocyanide
13485,stainless steel - 304,B - Good,Potassium Ferrocyanide
13486,stainless steel - 316,B - Good,Potassium Ferrocyanide
13487,Titanium,A - Excellent,Potassium Ferrocyanide
13488,Tygon®,B - Good,Potassium Ferrocyanide
13489,Viton®,A - Excellent,Potassium Ferrocyanide
13490,ABS plastic,A - Excellent,Potassium Hydroxide (Caustic Potash)
13491,Acetal (Delrin®),A - Excellent,Potassium Hydroxide (Caustic Potash)
13492,Aluminum,D - Poor,Potassium Hydroxide (Caustic Potash)
13493,Brass,D - Poor,Potassium Hydroxide (Caustic Potash)
13494,Bronze,D - Poor,Potassium Hydroxide (Caustic Potash)
13495,Buna N (Nitrile),B1 - Good,Potassium Hydroxide (Caustic Potash)
13496,Carbon graphite,C - Fair,Potassium Hydroxide (Caustic Potash)
13497,Carbon Steel,C - Fair,Potassium Hydroxide (Caustic Potash)
13498,Carpenter 20,B - Good,Potassium Hydroxide (Caustic Potash)
13499,Cast iron,B2 - Good,Potassium Hydroxide (Caustic Potash)
13500,Ceramic Al203,D - Poor,Potassium Hydroxide (Caustic Potash)
13501,Ceramic magnet,A - Excellent,Potassium Hydroxide (Caustic Potash)
13502,ChemRaz (FFKM),C - Fair,Potassium Hydroxide (Caustic Potash)
13503,Copper,B - Good,Potassium Hydroxide (Caustic Potash)
13504,CPVC,A - Excellent,Potassium Hydroxide (Caustic Potash)
13505,EPDM,A2 - Excellent,Potassium Hydroxide (Caustic Potash)
13506,Epoxy,A - Excellent,Potassium Hydroxide (Caustic Potash)
13507,Fluorocarbon (FKM),B - Good,Potassium Hydroxide (Caustic Potash)
13508,Hastelloy-C®,B1 - Good,Potassium Hydroxide (Caustic Potash)
13509,Hypalon®,A - Excellent,Potassium Hydroxide (Caustic Potash)
13510,Hytrel®,D - Poor,Potassium Hydroxide (Caustic Potash)
13511,Kalrez,A - Excellent,Potassium Hydroxide (Caustic Potash)
13512,Kel-F®,B - Good,Potassium Hydroxide (Caustic Potash)
13513,LDPE,A - Excellent,Potassium Hydroxide (Caustic Potash)
13514,Natural rubber,B - Good,Potassium Hydroxide (Caustic Potash)
13515,Neoprene,B - Good,Potassium Hydroxide (Caustic Potash)
13516,NORYL®,A1 - Excellent,Potassium Hydroxide (Caustic Potash)
13517,Nylon,C1 - Fair,Potassium Hydroxide (Caustic Potash)
13518,Polycarbonate,D - Poor,Potassium Hydroxide (Caustic Potash)
13519,Polyetherether Ketone (PEEK),A - Excellent,Potassium Hydroxide (Caustic Potash)
13520,Polypropylene,A - Excellent,Potassium Hydroxide (Caustic Potash)
13521,Polyurethane,D - Poor,Potassium Hydroxide (Caustic Potash)
13522,PPS (Ryton®),A - Excellent,Potassium Hydroxide (Caustic Potash)
13523,PTFE,A - Excellent,Potassium Hydroxide (Caustic Potash)
13524,PVC,A1 - Excellent,Potassium Hydroxide (Caustic Potash)
13525,PVDF (Kynar®),A - Excellent,Potassium Hydroxide (Caustic Potash)
13526,Silicone,C - Fair,Potassium Hydroxide (Caustic Potash)
13527,stainless steel - 304,B - Good,Potassium Hydroxide (Caustic Potash)
13528,stainless steel - 316,A1 - Excellent,Potassium Hydroxide (Caustic Potash)
13529,Titanium,D - Poor,Potassium Hydroxide (Caustic Potash)
13530,Tygon®,B - Good,Potassium Hydroxide (Caustic Potash)
13531,Viton®,B - Good,Potassium Hydroxide (Caustic Potash)
13532,Aluminum,D - Poor,Potassium Hypochlorite
13533,Bronze,D - Poor,Potassium Hypochlorite
13534,Buna N (Nitrile),A1 - Excellent,Potassium Hypochlorite
13535,Carbon Steel,D - Poor,Potassium Hypochlorite
13536,Carpenter 20,B - Good,Potassium Hypochlorite
13537,Cast iron,A - Excellent,Potassium Hypochlorite
13538,Ceramic Al203,D - Poor,Potassium Hypochlorite
13539,ChemRaz (FFKM),A - Excellent,Potassium Hypochlorite
13540,Copper,D - Poor,Potassium Hypochlorite
13541,EPDM,A1 - Excellent,Potassium Hypochlorite
13542,Fluorocarbon (FKM),D - Poor,Potassium Hypochlorite
13543,Hastelloy-C®,B2 - Good,Potassium Hypochlorite
13544,Hypalon®,A1 - Excellent,Potassium Hypochlorite
13545,Kalrez,A - Excellent,Potassium Hypochlorite
13546,LDPE,C1 - Fair,Potassium Hypochlorite
13547,Natural rubber,C1 - Fair,Potassium Hypochlorite
13548,Neoprene,B2 - Good,Potassium Hypochlorite
13549,Nylon,B1 - Good,Potassium Hypochlorite
13550,Polyurethane,B - Good,Potassium Hypochlorite
13551,PPS (Ryton®),A - Excellent,Potassium Hypochlorite
13552,PTFE,A2 - Excellent,Potassium Hypochlorite
13553,PVC,B1 - Good,Potassium Hypochlorite
13554,PVDF (Kynar®),A1 - Excellent,Potassium Hypochlorite
13555,stainless steel - 304,C1 - Fair,Potassium Hypochlorite
13556,stainless steel - 316,B - Good,Potassium Hypochlorite
13557,Titanium,A1 - Excellent,Potassium Hypochlorite
13558,Tygon®,B1 - Good,Potassium Hypochlorite
13559,ABS plastic,B - Good,Potassium Iodide
13560,Aluminum,B1 - Good,Potassium Iodide
13561,Bronze,A1 - Excellent,Potassium Iodide
13562,Buna N (Nitrile),A1 - Excellent,Potassium Iodide
13563,Carbon graphite,A1 - Excellent,Potassium Iodide
13564,Carpenter 20,A - Excellent,Potassium Iodide
13565,Cast iron,A - Excellent,Potassium Iodide
13566,Ceramic Al203,B - Good,Potassium Iodide
13567,ChemRaz (FFKM),A - Excellent,Potassium Iodide
13568,Copper,A1 - Excellent,Potassium Iodide
13569,CPVC,A - Excellent,Potassium Iodide
13570,EPDM,A - Excellent,Potassium Iodide
13571,Fluorocarbon (FKM),A - Excellent,Potassium Iodide
13572,Hastelloy-C®,A2 - Excellent,Potassium Iodide
13573,Hypalon®,A2 - Excellent,Potassium Iodide
13574,Kalrez,A - Excellent,Potassium Iodide
13575,LDPE,B1 - Good,Potassium Iodide
13576,Natural rubber,B - Good,Potassium Iodide
13577,Neoprene,A - Excellent,Potassium Iodide
13578,Nylon,A1 - Excellent,Potassium Iodide
13579,Polypropylene,A2 - Excellent,Potassium Iodide
13580,PPS (Ryton®),A2 - Excellent,Potassium Iodide
13581,PTFE,A2 - Excellent,Potassium Iodide
13582,PVC,A2 - Excellent,Potassium Iodide
13583,PVDF (Kynar®),A2 - Excellent,Potassium Iodide
13584,stainless steel - 304,A1 - Excellent,Potassium Iodide
13585,stainless steel - 316,A1 - Excellent,Potassium Iodide
13586,Titanium,A1 - Excellent,Potassium Iodide
13587,Tygon®,B - Good,Potassium Iodide
13588,Viton®,A - Excellent,Potassium Iodide
13589,ABS plastic,B - Good,Potassium Nitrate
13590,Acetal (Delrin®),A - Excellent,Potassium Nitrate
13591,Aluminum,B - Good,Potassium Nitrate
13592,Brass,B - Good,Potassium Nitrate
13593,Bronze,B1 - Good,Potassium Nitrate
13594,Buna N (Nitrile),A2 - Excellent,Potassium Nitrate
13595,Carbon graphite,A - Excellent,Potassium Nitrate
13596,Carbon Steel,B - Good,Potassium Nitrate
13597,Carpenter 20,B - Good,Potassium Nitrate
13598,Cast iron,A - Excellent,Potassium Nitrate
13599,Ceramic Al203,B - Good,Potassium Nitrate
13600,ChemRaz (FFKM),A - Excellent,Potassium Nitrate
13601,Copper,A - Excellent,Potassium Nitrate
13602,CPVC,A - Excellent,Potassium Nitrate
13603,EPDM,A - Excellent,Potassium Nitrate
13604,Epoxy,A - Excellent,Potassium Nitrate
13605,Fluorocarbon (FKM),A - Excellent,Potassium Nitrate
13606,Hastelloy-C®,B1 - Good,Potassium Nitrate
13607,Hypalon®,A - Excellent,Potassium Nitrate
13608,Hytrel®,B - Good,Potassium Nitrate
13609,Kalrez,A - Excellent,Potassium Nitrate
13610,LDPE,A - Excellent,Potassium Nitrate
13611,Natural rubber,A - Excellent,Potassium Nitrate
13612,Neoprene,A - Excellent,Potassium Nitrate
13613,NORYL®,A1 - Excellent,Potassium Nitrate
13614,Nylon,B1 - Good,Potassium Nitrate
13615,Polycarbonate,A1 - Excellent,Potassium Nitrate
13616,Polyetherether Ketone (PEEK),A - Excellent,Potassium Nitrate
13617,Polypropylene,A - Excellent,Potassium Nitrate
13618,Polyurethane,A - Excellent,Potassium Nitrate
13619,PPS (Ryton®),A - Excellent,Potassium Nitrate
13620,PTFE,A - Excellent,Potassium Nitrate
13621,PVC,A - Excellent,Potassium Nitrate
13622,PVDF (Kynar®),A - Excellent,Potassium Nitrate
13623,Silicone,A - Excellent,Potassium Nitrate
13624,stainless steel - 304,B - Good,Potassium Nitrate
13625,stainless steel - 316,B - Good,Potassium Nitrate
13626,Titanium,A - Excellent,Potassium Nitrate
13627,Tygon®,A - Excellent,Potassium Nitrate
13628,Viton®,A - Excellent,Potassium Nitrate
13629,ABS plastic,B - Good,Potassium Oxalate
13630,Acetal (Delrin®),A - Excellent,Potassium Oxalate
13631,Aluminum,B - Good,Potassium Oxalate
13632,Brass,B - Good,Potassium Oxalate
13633,Bronze,B1 - Good,Potassium Oxalate
13634,Buna N (Nitrile),A2 - Excellent,Potassium Oxalate
13635,Carbon graphite,A - Excellent,Potassium Oxalate
13636,Carbon Steel,B - Good,Potassium Oxalate
13637,Carpenter 20,B - Good,Potassium Oxalate
13638,Cast iron,A - Excellent,Potassium Oxalate
13639,Ceramic Al203,B - Good,Potassium Oxalate
13640,ChemRaz (FFKM),A - Excellent,Potassium Oxalate
13641,Copper,A - Excellent,Potassium Oxalate
13642,CPVC,A - Excellent,Potassium Oxalate
13643,EPDM,A - Excellent,Potassium Oxalate
13644,Epoxy,A - Excellent,Potassium Oxalate
13645,Fluorocarbon (FKM),A - Excellent,Potassium Oxalate
13646,Hastelloy-C®,B1 - Good,Potassium Oxalate
13647,Hypalon®,A - Excellent,Potassium Oxalate
13648,Hytrel®,B - Good,Potassium Oxalate
13649,Kalrez,A - Excellent,Potassium Oxalate
13650,LDPE,A - Excellent,Potassium Oxalate
13651,Natural rubber,A - Excellent,Potassium Oxalate
13652,Neoprene,A - Excellent,Potassium Oxalate
13653,NORYL®,A1 - Excellent,Potassium Oxalate
13654,Nylon,B1 - Good,Potassium Oxalate
13655,Polycarbonate,A1 - Excellent,Potassium Oxalate
13656,Polyetherether Ketone (PEEK),A - Excellent,Potassium Oxalate
13657,Polypropylene,A - Excellent,Potassium Oxalate
13658,Polyurethane,A - Excellent,Potassium Oxalate
13659,PPS (Ryton®),A - Excellent,Potassium Oxalate
13660,PTFE,A - Excellent,Potassium Oxalate
13661,PVC,A - Excellent,Potassium Oxalate
13662,PVDF (Kynar®),A - Excellent,Potassium Oxalate
13663,Silicone,A - Excellent,Potassium Oxalate
13664,stainless steel - 304,B - Good,Potassium Oxalate
13665,stainless steel - 316,B - Good,Potassium Oxalate
13666,Titanium,A - Excellent,Potassium Oxalate
13667,Tygon®,A - Excellent,Potassium Oxalate
13668,Viton®,A - Excellent,Potassium Oxalate
13669,ABS plastic,B1 - Good,Potassium Permanganate
13670,Acetal (Delrin®),A - Excellent,Potassium Permanganate
13671,Aluminum,B1 - Good,Potassium Permanganate
13672,Bronze,A1 - Excellent,Potassium Permanganate
13673,Buna N (Nitrile),C - Fair,Potassium Permanganate
13674,Carbon graphite,B1 - Good,Potassium Permanganate
13675,Carbon Steel,B - Good,Potassium Permanganate
13676,Carpenter 20,B - Good,Potassium Permanganate
13677,Cast iron,A - Excellent,Potassium Permanganate
13678,Ceramic Al203,A - Excellent,Potassium Permanganate
13679,ChemRaz (FFKM),A - Excellent,Potassium Permanganate
13680,Copper,A - Excellent,Potassium Permanganate
13681,CPVC,A1 - Excellent,Potassium Permanganate
13682,EPDM,A - Excellent,Potassium Permanganate
13683,Epoxy,A - Excellent,Potassium Permanganate
13684,Fluorocarbon (FKM),A - Excellent,Potassium Permanganate
13685,Hastelloy-C®,A1 - Excellent,Potassium Permanganate
13686,Hytrel®,D - Poor,Potassium Permanganate
13687,Kalrez,A - Excellent,Potassium Permanganate
13688,LDPE,A - Excellent,Potassium Permanganate
13689,Natural rubber,A1 - Excellent,Potassium Permanganate
13690,Neoprene,A - Excellent,Potassium Permanganate
13691,NORYL®,A - Excellent,Potassium Permanganate
13692,Nylon,D - Poor,Potassium Permanganate
13693,Polycarbonate,A2 - Excellent,Potassium Permanganate
13694,Polyetherether Ketone (PEEK),A - Excellent,Potassium Permanganate
13695,Polypropylene,A1 - Excellent,Potassium Permanganate
13696,Polyurethane,B - Good,Potassium Permanganate
13697,PPS (Ryton®),A - Excellent,Potassium Permanganate
13698,PTFE,A - Excellent,Potassium Permanganate
13699,PVC,A1 - Excellent,Potassium Permanganate
13700,PVDF (Kynar®),A - Excellent,Potassium Permanganate
13701,stainless steel - 304,B1 - Good,Potassium Permanganate
13702,stainless steel - 316,B - Good,Potassium Permanganate
13703,Titanium,A - Excellent,Potassium Permanganate
13704,Tygon®,B - Good,Potassium Permanganate
13705,Viton®,A - Excellent,Potassium Permanganate
13706,ABS plastic,B - Good,Potassium Sulfate
13707,Acetal (Delrin®),B - Good,Potassium Sulfate
13708,Aluminum,C - Fair,Potassium Sulfate
13709,Brass,D - Poor,Potassium Sulfate
13710,Bronze,A1 - Excellent,Potassium Sulfate
13711,Buna N (Nitrile),A2 - Excellent,Potassium Sulfate
13712,Carbon graphite,A - Excellent,Potassium Sulfate
13713,Carbon Steel,B - Good,Potassium Sulfate
13714,Carpenter 20,A - Excellent,Potassium Sulfate
13715,Cast iron,A - Excellent,Potassium Sulfate
13716,Ceramic Al203,A - Excellent,Potassium Sulfate
13717,Ceramic magnet,A - Excellent,Potassium Sulfate
13718,ChemRaz (FFKM),A - Excellent,Potassium Sulfate
13719,Copper,B - Good,Potassium Sulfate
13720,CPVC,A - Excellent,Potassium Sulfate
13721,EPDM,A1 - Excellent,Potassium Sulfate
13722,Epoxy,A - Excellent,Potassium Sulfate
13723,Fluorocarbon (FKM),A - Excellent,Potassium Sulfate
13724,Hastelloy-C®,B1 - Good,Potassium Sulfate
13725,Hypalon®,A - Excellent,Potassium Sulfate
13726,Hytrel®,B - Good,Potassium Sulfate
13727,Kalrez,A - Excellent,Potassium Sulfate
13728,Kel-F®,A1 - Excellent,Potassium Sulfate
13729,LDPE,A2 - Excellent,Potassium Sulfate
13730,Natural rubber,A - Excellent,Potassium Sulfate
13731,Neoprene,A - Excellent,Potassium Sulfate
13732,NORYL®,A - Excellent,Potassium Sulfate
13733,Nylon,A1 - Excellent,Potassium Sulfate
13734,Polycarbonate,A1 - Excellent,Potassium Sulfate
13735,Polyetherether Ketone (PEEK),A - Excellent,Potassium Sulfate
13736,Polypropylene,A - Excellent,Potassium Sulfate
13737,Polyurethane,A - Excellent,Potassium Sulfate
13738,PPS (Ryton®),A - Excellent,Potassium Sulfate
13739,PTFE,A - Excellent,Potassium Sulfate
13740,PVC,A2 - Excellent,Potassium Sulfate
13741,PVDF (Kynar®),A - Excellent,Potassium Sulfate
13742,Silicone,A - Excellent,Potassium Sulfate
13743,stainless steel - 304,B1 - Good,Potassium Sulfate
13744,stainless steel - 316,A - Excellent,Potassium Sulfate
13745,Titanium,A - Excellent,Potassium Sulfate
13746,Tygon®,A - Excellent,Potassium Sulfate
13747,Viton®,A2 - Excellent,Potassium Sulfate
13748,ABS plastic,B - Good,Potassium Sulfide
13749,Aluminum,D - Poor,Potassium Sulfide
13750,Bronze,D - Poor,Potassium Sulfide
13751,Buna N (Nitrile),A - Excellent,Potassium Sulfide
13752,Carbon graphite,A - Excellent,Potassium Sulfide
13753,Carbon Steel,C - Fair,Potassium Sulfide
13754,Carpenter 20,A - Excellent,Potassium Sulfide
13755,Cast iron,B - Good,Potassium Sulfide
13756,Ceramic Al203,A - Excellent,Potassium Sulfide
13757,ChemRaz (FFKM),A - Excellent,Potassium Sulfide
13758,Copper,D - Poor,Potassium Sulfide
13759,CPVC,A2 - Excellent,Potassium Sulfide
13760,EPDM,A - Excellent,Potassium Sulfide
13761,Fluorocarbon (FKM),A - Excellent,Potassium Sulfide
13762,Hypalon®,B - Good,Potassium Sulfide
13763,Kalrez,A - Excellent,Potassium Sulfide
